::1 - - [13/Dec/2016:06:16:21 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:21 +0000] "GET /img/glyphicons-halflings-white.png HTTP/1.1" 200 8777 "http://localhost:3000/stylesheets/bootstrap.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:26 +0000] "GET /u/zs HTTP/1.1" 200 1576 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:26 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:26 +0000] "GET /u/stylesheets/bootstrap-responsive.css HTTP/1.1" 404 2659 "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:26 +0000] "GET /javascripts/jquery-2.1.4.min.js HTTP/1.1" 304 - "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:26 +0000] "GET /javascripts/bootstrap.js HTTP/1.1" 304 - "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:27 +0000] "GET /img/glyphicons-halflings-white.png HTTP/1.1" 304 - "http://localhost:3000/stylesheets/bootstrap.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:28 +0000] "GET /logout HTTP/1.1" 302 46 "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:28 +0000] "GET / HTTP/1.1" 200 1672 "http://localhost:3000/u/zs" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
::1 - - [13/Dec/2016:06:16:28 +0000] "GET /stylesheets/bootstrap.css HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:50.0) Gecko/20100101 Firefox/50.0"
